,dataset,subset,transform,group,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,initial_r,initial_eta,kstest_stat_initial,kstest_stat_cutoff_0.05,best_r,best_eta,kstest_stat_best,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma,orientation,channel,github_plot,dataset_type,hull,best_beta,best_1/beta,kstest_stat_cutoff_0.10,kstest_stat_cutoff_0.20,beat_all_priors
43,agriVision,full,fourier,32,0.048398644,0.010321437,0.30018562,13939.495,95.46198,8480.346,5963400.0,0.1,3.4,0.008780358828001,0.0001758642001808,0.1,3.3,0.0078148446869757,0.0477869,0.0383494,0.0,0.0418512,0.01672,0.0,0.0339861,0.00725031,0.0,0.0,,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/fourier/red/plots/compare_cdf_pdf_layer_32.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4D5EB10>,47.99999999999999,0.020833333333333336,0.0005011367391798227,0.00043926195195876776,0
44,agriVision,full,wavelet,2,69813.11,24438.908,133779.03,429.1865,234.23456,710.59045,450.0,0.3,-0.4,0.0155619136602802,0.0202079151392637,0.4,-0.64,0.0142164965286767,58.4935,0.0613275,3.72385e-15,51.5849,0.0348758,3.43323e-05,40.98,0.0350516,3.07311e-05,0.31999389,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_2.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB5897490>,2.15,0.46511627906976744,0.057316568864527934,0.05019917094874179,1
45,agriVision,full,wavelet,3,11392.441,6152.5933,18595.248,457.30783,219.68573,702.8503,1800.0,0.1,1.4,0.0102006571901562,0.0101133618897076,0.12,1.1,0.0096797774945165,24.9757,0.05723,1.09687e-51,22.0531,0.0303877,7.1164e-15,17.3605,0.028918,1.64414e-13,0.068118561,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_3.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB5560C50>,21.666666666666668,0.04615384615384615,0.02875304866024202,0.025192303576311744,1
46,agriVision,full,wavelet,4,2179.918,1035.6298,3992.7168,704.6341,168.1326,1193.3925,7200.0,0.1,1.7,0.0076271201625757,0.0050590139217133,0.09,2.0,0.00722234079764,11.3103,0.0489007,4.5815399999999983e-150,10.0911,0.0241958,4.75436e-37,7.89507,0.0192651,1.2101800000000001e-23,0.0010883533,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_4.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB5895AD0>,38.88888888888889,0.02571428571428571,0.0143999458321433,0.012619316441223815,1
47,agriVision,full,wavelet,5,346.02383,167.5393,702.0625,935.4871,96.572205,1871.047,28800.0,0.1,2.4,0.0041717558324378,0.0025300879366481,0.1,2.4,0.0041717558324378,5.8265,0.0404048,0.0,5.19127,0.0153119,4.405529999999999e-59,4.08482,0.0121064,4.29154e-37,8.8358518e-05,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_5.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAEF6FC50>,39.0,0.02564102564102564,0.007205794243985527,0.006315447378565957,1
48,agriVision,full,wavelet,6,86.53706,41.918427,230.85583,1742.3545,77.56053,3937.4539,115200.0,0.1,3.1,0.0025137019173719,0.0012651889283752,0.1,3.1,0.0025137019173719,3.46508,0.0370156,0.0,3.06266,0.0112634,2.2679499999999988e-127,2.45307,0.0103402,2.0539999999999988e-107,9.4999671e-07,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_6.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAFA17F90>,45.99999999999999,0.02173913043478261,0.0036043481752991765,0.0031591707174794376,1
49,agriVision,full,wavelet,7,26.34279,13.104974,79.34713,2298.499,57.9087,4520.915,460800.0,0.1,3.5,0.0020647793016389,0.0006326306686923,0.09,3.7,0.0017580548526531,2.08605,0.0365775,0.0,1.84091,0.0101712,0.0,1.48203,0.010189,0.0,8.5093544e-13,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_7.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAC99B9D0>,57.77777777777778,0.01730769230769231,0.0018025363147033168,0.0015799470824183726,1
50,agriVision,full,wavelet,8,10.249555,4.6538877,33.031303,3021.9363,66.716064,4910.344,1843200.0,0.1,3.1,0.0020827990125786,0.0003163243810321,0.09,3.5,0.0017748401176227,1.19105,0.0383474,0.0,1.05139,0.0122048,0.0,0.842525,0.0107993,0.0,7.389692399999999e-51,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_8.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1F2C8D0>,55.55555555555556,0.018,0.0009013586469910709,0.0007900639679107091,1
51,agriVision,full,wavelet,9,1.9004169,0.87711984,6.467205,3454.8503,64.00688,5167.044,7372800.0,0.1,2.4,0.0039437083907102,0.0001581644516325,0.09,2.7,0.0034785864249913,0.463728,0.0428621,0.0,0.411286,0.0176394,0.0,0.325705,0.0133536,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_9.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAEFD9390>,46.66666666666667,0.021428571428571425,0.000450701937508744,0.00039505459010076924,1
52,agriVision,full,wavelet,10,0.17664976,0.07299271,0.81186163,6309.3267,72.03473,6579.1543,29491200.0,0.1,1.8,0.0075118723718071,7.908279102599134e-05,0.09,2.1,0.0069634633297143,0.114709,0.047376,0.0,0.1022,0.0233906,0.0,0.0807287,0.0168318,0.0,0.0,diagonal,blue,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/blue/plots/compare_cdf_pdf_layer_10.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3837010>,40.0,0.025,0.00022535662120783557,0.0001975329465203032,1
53,agriVision,full,wavelet,2,49450.98,19202.867,101513.0,500.5808,93.00581,851.76105,450.0,0.3,-0.3,0.0133224380109342,0.0202079151392637,0.3,-0.31,0.0126646989550572,55.8003,0.0585517,7.48967e-14,49.0492,0.0313032,0.000289248,39.2385,0.0302245,0.000526134,0.46221491,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_2.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB5897890>,3.966666666666667,0.25210084033613445,0.057316568864527934,0.05019917094874179,1
54,agriVision,full,wavelet,3,8568.368,4678.516,14358.227,487.67252,163.08392,789.3829,1800.0,0.1,1.9,0.0105646601729236,0.0101133618897076,0.09,2.3,0.0102191233637711,23.5439,0.0533498,5.73735e-45,20.8691,0.0278077,1.58967e-12,16.3839,0.0239709,2.03867e-09,0.046272089,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_3.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAEC434D0>,42.22222222222222,0.02368421052631579,0.02875304866024202,0.025192303576311744,1
55,agriVision,full,wavelet,4,1787.5852,838.50275,3350.6365,762.55035,170.14835,1375.0165,7200.0,0.1,2.1,0.0082152871275299,0.0050590139217133,0.1,2.1,0.0082152871275299,10.6184,0.0462246,3.9615399999999994e-134,9.45718,0.0224126,7.525710000000002e-32,7.50834,0.0161873,8.10183e-17,0.00011962589,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_4.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1FD2990>,36.0,0.027777777777777776,0.0143999458321433,0.012619316441223815,1
56,agriVision,full,wavelet,5,284.27475,138.19907,671.34344,1228.9297,86.79303,3410.6018,28800.0,0.1,3.0,0.0051162361054598,0.0025300879366481,0.1,3.1,0.0050874478159157,5.54713,0.0366796,0.0,4.92711,0.0134012,2.34294e-45,3.89228,0.00787481,6.1075e-16,6.683707e-07,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_5.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB44D2810>,45.99999999999999,0.02173913043478261,0.007205794243985527,0.006315447378565957,1
57,agriVision,full,wavelet,6,70.41104,35.697952,185.5331,1638.7971,65.57165,3892.7505,115200.0,0.1,3.8,0.0030714816507483,0.0012651889283752,0.1,3.8,0.0030714816507483,3.34986,0.0332785,0.0,2.96389,0.00877009,2.1714500000000002e-77,2.38454,0.00707442,1.66268e-50,7.2501016e-10,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_6.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EACB7A310>,52.99999999999999,0.01886792452830189,0.0036043481752991765,0.0031591707174794376,1
58,agriVision,full,wavelet,7,23.222046,12.280906,72.20069,2538.9705,51.936737,4483.448,460800.0,0.1,3.6,0.0020830276090707,0.0006326306686923,0.09,4.0,0.0020434357512077,2.0491,0.0348612,0.0,1.80809,0.0092132,0.0,1.45848,0.00815769,8.779549999999996e-267,3.8695121000000004e-17,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_7.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB577D9D0>,61.111111111111114,0.01636363636363636,0.0018025363147033168,0.0015799470824183726,1
59,agriVision,full,wavelet,8,9.512077,4.864893,27.376392,1990.1256,68.89076,4263.7456,1843200.0,0.1,3.0,0.0033460894843688,0.0003163243810321,0.1,2.9,0.0028484778208474,1.16275,0.0386883,0.0,1.02753,0.0136451,0.0,0.820434,0.00967641,0.0,2.507365099999999e-130,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_8.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1B7D390>,44.0,0.022727272727272728,0.0009013586469910709,0.0007900639679107091,1
60,agriVision,full,wavelet,9,1.696372,0.96739095,4.156639,1298.7815,67.88131,3193.1648,7372800.0,0.1,2.4,0.0049944767093589,0.0001581644516325,0.1,2.3,0.0048698840120602,0.471521,0.0422823,0.0,0.418557,0.0179772,0.0,0.33145,0.0121368,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_9.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1FD3690>,37.99999999999999,0.026315789473684216,0.000450701937508744,0.00039505459010076924,1
61,agriVision,full,wavelet,10,0.18131718,0.08019314,0.8128614,5574.8564,78.47002,6336.023,29491200.0,0.1,1.7,0.0074234091198733,7.908279102599134e-05,0.09,2.0,0.007059118263495,0.116578,0.0480231,0.0,0.103959,0.0240889,0.0,0.0820018,0.0175144,0.0,0.0,diagonal,gray,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/gray/plots/compare_cdf_pdf_layer_10.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB551A310>,38.88888888888889,0.02571428571428571,0.00022535662120783557,0.0001975329465203032,1
62,agriVision,full,wavelet,2,48477.156,20407.244,98426.12,464.3678,99.54912,783.3673,450.0,0.6,-0.8,0.011351285640881,0.0202079151392637,0.61,-0.8,0.0111111952601167,58.6951,0.0536357,1.08264e-11,52.3322,0.02817,0.00155158,41.5542,0.0258529,0.00479568,0.63082144,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_2.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1F2C550>,1.1475409836065573,0.8714285714285714,0.057316568864527934,0.05019917094874179,1
63,agriVision,full,wavelet,3,9444.763,5309.8564,15352.427,431.8413,166.97908,690.7381,1800.0,0.1,1.6,0.007555890393839,0.0101133618897076,0.09,1.9,0.0075102265172564,25.2157,0.0535849,2.31786e-45,22.4265,0.0279059,1.30531e-12,17.557,0.0250846,2.84865e-10,0.26063975,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_3.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB5CC2F10>,37.77777777777778,0.026470588235294117,0.02875304866024202,0.025192303576311744,1
64,agriVision,full,wavelet,4,2098.4902,931.15106,4352.503,1066.9325,136.6934,2116.355,7200.0,0.1,1.8,0.0080409161175517,0.0050590139217133,0.09,2.2,0.0075824421200768,11.3797,0.0484638,2.1097499999999992e-147,10.1177,0.0234085,1.05141e-34,7.98146,0.0187086,2.5398200000000004e-22,0.00050495472,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_4.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAC28B3D0>,41.111111111111114,0.024324324324324322,0.0143999458321433,0.012619316441223815,1
65,agriVision,full,wavelet,5,347.0016,166.50749,821.238,1301.6492,85.05527,3381.1282,28800.0,0.1,2.4,0.0048382931763665,0.0025300879366481,0.11,2.1,0.0045966165113153,5.87804,0.0400622,0.0,5.2319,0.0152799,7.74314e-59,4.12328,0.0118205,2.2081500000000005e-35,1.033265e-05,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_5.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4176750>,32.72727272727273,0.030555555555555555,0.007205794243985527,0.006315447378565957,1
66,agriVision,full,wavelet,6,95.13281,42.79116,309.41226,3018.1877,62.34448,5098.2686,115200.0,0.1,2.9,0.0023595302435694,0.0012651889283752,0.1,2.9,0.0023595302435694,3.51258,0.0379905,0.0,3.10643,0.0118232,2.6524699999999984e-140,2.48092,0.0116636,1.4944899999999992e-136,5.364667e-06,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_6.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EACB7B210>,44.0,0.022727272727272728,0.0036043481752991765,0.0031591707174794376,1
67,agriVision,full,wavelet,7,27.165165,14.275747,79.906204,2270.9495,50.7038,4215.7363,460800.0,0.1,2.7,0.0018563370288583,0.0006326306686923,0.11,2.3,0.001806558261976,2.11337,0.0395074,0.0,1.86484,0.0129334,0.0,1.49431,0.0122958,0.0,1.7293147e-13,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_7.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB55BAD10>,34.54545454545455,0.02894736842105263,0.0018025363147033168,0.0015799470824183726,1
68,agriVision,full,wavelet,8,10.93526,5.5230093,31.109842,1948.57,69.62125,4228.2856,1843200.0,0.1,2.4,0.003111038708885,0.0003163243810321,0.1,2.4,0.003111038708885,1.19787,0.0418723,0.0,1.0605,0.0162246,0.0,0.842271,0.012942,0.0,2.2283436999999986e-155,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_8.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4FEED50>,39.0,0.02564102564102564,0.0009013586469910709,0.0007900639679107091,1
69,agriVision,full,wavelet,9,1.8180541,0.9951887,4.7945147,1645.8049,67.1032,3605.757,7372800.0,0.1,2.1,0.0054053872916328,0.0001581644516325,0.1,2.0,0.0049524173498398,0.461959,0.0451036,0.0,0.410614,0.0203316,0.0,0.324212,0.0151062,0.0,0.0,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_9.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAC99A9D0>,35.0,0.02857142857142857,0.000450701937508744,0.00039505459010076924,1
70,agriVision,full,wavelet,10,0.17964144,0.07924946,0.8174423,5707.5054,74.193924,6393.3745,29491200.0,0.1,1.6,0.0080186545314426,7.908279102599134e-05,0.09,1.9,0.0074005442666951,0.113484,0.0494165,0.0,0.101288,0.0255372,0.0,0.0798448,0.0188956,0.0,0.0,diagonal,green,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/green/plots/compare_cdf_pdf_layer_10.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EAFC92010>,37.77777777777778,0.026470588235294117,0.00022535662120783557,0.0001975329465203032,1
71,agriVision,full,wavelet,2,70756.08,28402.766,134955.84,398.5921,158.81523,680.6134,450.0,0.4,-0.5,0.0179278016051643,0.0202079151392637,0.4,-0.5,0.0179278016051643,72.2335,0.0561237,9.22576e-13,63.7928,0.0306649,0.000413159,49.4505,0.0313181,0.000286825,0.10951564,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_2.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3835450>,2.5,0.4,0.057316568864527934,0.05019917094874179,1
72,agriVision,full,wavelet,3,12470.006,7129.358,19865.809,397.38196,180.39107,599.06287,1800.0,0.1,2.0,0.0110002775256822,0.0101133618897076,0.11,1.7,0.0107741941739824,29.4354,0.0537921,1.0393000000000001e-45,26.0282,0.0272326,4.97196e-12,20.5904,0.0254565,1.44737e-10,0.030406681,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_3.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB4175950>,29.090909090909093,0.034374999999999996,0.02875304866024202,0.025192303576311744,1
73,agriVision,full,wavelet,4,3133.7844,1051.3406,9374.212,3015.7605,126.752686,4935.149,7200.0,0.1,2.0,0.0055484226215706,0.0050590139217133,0.11,1.7,0.005128083336856,13.1495,0.0461993,5.549389999999997e-134,11.7032,0.0204902,1.08664e-26,9.25198,0.0177262,4.4043600000000005e-20,0.04518022,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_4.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB3836210>,29.090909090909093,0.034374999999999996,0.0143999458321433,0.012619316441223815,1
74,agriVision,full,wavelet,5,394.657,197.55904,996.861,1540.6599,65.79207,3610.5576,28800.0,0.1,2.7,0.0032183468440164,0.0025300879366481,0.1,2.7,0.0032183468440164,7.09825,0.0391453,0.0,6.27502,0.0136386,5.80451e-47,5.01092,0.0107017,4.4466700000000004e-29,0.0051175718,diagonal,red,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results/case-studies/agriVision/full/wavelet/diagonal/red/plots/compare_cdf_pdf_layer_5.jpg,remote sensing,<scipy.spatial._qhull.ConvexHull object at 0x0000015EB1F2E550>,42.0,0.023809523809523808,0.007205794243985527,0.006315447378565957,1
