,group,dataset,subset,transform,orientation,channel,dataset_type,obs_var,var_lower,var_upper,total_samples,initial_r,initial_eta,best_r,best_eta,best_scale,kstest_stat_initial,kstest_stat_cutoff_0.05,kstest_stat_best,n_pval_0.05,obs_kurt,kurt_lower,kurt_upper,intersect_roi,hull_area,hull_r_lower,hull_r_upper,hull_beta_lower,hull_beta_upper,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma,github_plot,total_samples,beat_all_priors,best_prior,failure_category,failure_type,which_ones
40,2,ravdess,1e5geocomp,fft,,statement_2,speech,290481892974556.25,259705883747679.8,325560938497768.4,2880.0,0.2,13.0,0.2,13.0,100000.0,0.0070548887989571,0.0252480482623505,0.0070548887989571,36904.0,9.355459314694611,5.162749540963783,13.22610283266708,0.0,0.0002085867826121341,0.1,0.2,72.49999999999999,115.0,1000000.0,0.42359,0.0,1000000.0,0.388085,0.0,1000000.0,0.365004,0.0,0.99862286,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/statement_2/plots/compare_cdf_pdf_layer_2.jpg,2880.0,1,GenGamma,,,
41,5,ravdess,1e5geocomp,fft,,statement_2,speech,457324141300332.6,378345697308662.9,545493141152538.4,8640.0,0.1,7.3,0.12,7.3,0.0298922839343904,0.010578768842336,0.014591379330558,0.0096509809702555,19440.0,48.45519564717139,40.60502543023664,56.28557203750822,0.0,6.35450041165024e-05,0.1,0.11,76.36363636363636,155.0,1000000.0,0.394552,0.0,1000000.0,0.356224,0.0,1000000.0,0.332473,0.0,0.39430335,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/statement_2/plots/compare_cdf_pdf_layer_5.jpg,8640.0,1,GenGamma,,,
42,8,ravdess,1e5geocomp,fft,,statement_2,speech,80896687420698.11,65501849257384.88,99566972030181.69,24480.0,0.2,9.7,0.18,9.8,3466.7679572313523,0.0056263185262247,0.0086732787358375,0.0053391776433156,61965.0,64.66168959043839,38.62347114442264,90.36974811218197,0.0,0.00023951436181216413,0.17,0.2,50.5,107.5,1000000.0,0.337562,0.0,1000000.0,0.291694,0.0,1000000.0,0.267632,0.0,0.48615373,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/statement_2/plots/compare_cdf_pdf_layer_8.jpg,24480.0,1,GenGamma,,,
43,11,ravdess,1e5geocomp,fft,,statement_2,speech,8118773388848.815,7500390092541.336,9011516961209.531,67680.0,0.2,18.0,0.2,18.0,755.2409316455603,0.0018373660232672,0.0052178990254114,0.0018373660232672,578187.0,10.821601854392576,1.9447671222432008,31.858465176315764,0.0,0.0008425750406260504,0.13,0.24,44.0,150.0,1000000.0,0.208068,0.0,1000000.0,0.165048,0.0,1000000.0,0.139917,0.0,0.97599288,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/statement_2/plots/compare_cdf_pdf_layer_11.jpg,67680.0,1,GenGamma,,,
44,14,ravdess,1e5geocomp,fft,,statement_2,speech,205367930545635.0,178417800427767.3,236710429662440.88,187200.0,0.1,-0.1,0.08,0.2,0.0002947400396591,0.0210649437080176,0.0031380148313681,0.0207239270526139,4387.0,27.908863672344705,17.31394990860392,49.301247073222974,1.0,0.00015529661417395586,0.08,0.11,10.909090909090908,21.25,1000000.0,0.192484,0.0,1000000.0,0.147308,0.0,1000000.0,0.123353,0.0,2.8501828999999998e-70,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/statement_2/plots/compare_cdf_pdf_layer_14.jpg,187200.0,1,GenGamma,,,
45,17,ravdess,1e5geocomp,fft,,statement_2,speech,388573155934066.5,362320290474240.4,417416590307776.7,519840.0,0.1,5.3,0.1,5.3,9.76125695624454e-05,0.0086165376187008,0.0018833128424659,0.0086165376187008,24367.0,5.466049986467281,3.6093520743490703,9.266543452485758,0.0,2.6264525388475677e-05,0.1,0.11,58.18181818181819,76.0,1000000.0,0.402713,0.0,1000000.0,0.366462,0.0,1000000.0,0.343109,0.0,5.949482200000001e-34,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/statement_2/plots/compare_cdf_pdf_layer_17.jpg,519840.0,1,GenGamma,,,
46,20,ravdess,1e5geocomp,fft,,statement_2,speech,105501761645936.2,96971415987175.06,115531473520457.8,1442880.0,0.1,5.6,0.1,5.6,1.6583454067153913e-05,0.0022675777542063,0.001130503234731,0.0022675777542063,360720.0,9.238366547947416,5.192424904973426,23.42446263252816,0.0,0.00017370932277949587,0.09,0.12,55.83333333333334,115.0,1000000.0,0.351062,0.0,1000000.0,0.306866,0.0,1000000.0,0.282857,0.0,7.1808383e-07,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/statement_2/plots/compare_cdf_pdf_layer_20.jpg,1442880.0,1,GenGamma,,,
47,23,ravdess,1e5geocomp,fft,,statement_2,speech,10325747762119.2,9608832356896.29,11241546506580.568,4007520.0,0.1,12.0,0.1,12.0,3.503448377602963e-09,0.0010120006227627,0.0006783703088241,0.0010120006227627,1902006.0,7.13582044089495,2.9483501151887483,23.809514114971737,0.0,0.0011204775729799408,0.09,0.2,37.0,155.0,1000000.0,0.206546,0.0,1000000.0,0.162892,0.0,1000000.0,0.137756,0.0,0.00054425497,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/statement_2/plots/compare_cdf_pdf_layer_23.jpg,4007520.0,1,GenGamma,,,
48,26,ravdess,1e5geocomp,fft,,statement_2,speech,4818804752607.261,4519782134393.903,5148273114257.034,11121120.0,0.1,8.7,0.1,8.7,2.5764619606379744e-08,0.0003996630873828,0.0004072312197337,0.0003996630873828,11121120.0,4.349166906385114,2.838751046254097,8.808062225842855,0.0,0.0010564815702395302,0.09,0.2,31.499999999999996,155.0,1000000.0,0.124235,0.0,1000000.0,0.0856333,0.0,1000000.0,0.0588093,0.0,0.057273985,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/statement_2/plots/compare_cdf_pdf_layer_26.jpg,11121120.0,1,GenGamma,,,
49,30,ravdess,1e5geocomp,fft,,statement_2,speech,64015836146.25254,58946078546.19503,69749654389.5789,8360640.0,0.1,3.8,0.1,3.8,1.6407387711695928e-07,0.0029847473605019,0.0004696703183341,0.0029847473605019,209250.0,8.475053780310185,5.367546187827046,19.053446238871945,0.0,0.0017418153256795546,0.09,0.2,12.5,74.0,175291.0,0.037367,0.0,153598.0,0.0107711,0.0,124926.0,0.00914881,0.0,4.0311038000000005e-65,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/statement_2/plots/compare_cdf_pdf_layer_30.jpg,8360640.0,1,GenGamma,,,
50,2,ravdess,1e5geocomp,fft,,strong_intensity,speech,361354271985990.2,320798738387083.44,406107622654272.8,2688.0,0.1,14.0,0.1,14.0,2.5270425613981507e-08,0.0084329373141272,0.026132054631401,0.0084329373141272,25833.0,9.142670917849498,6.224052234485699,11.80554561200713,0.0,0.0,0.1,0.1,144.99999999999997,155.0,1000000.0,0.424958,0.0,1000000.0,0.390327,0.0,1000000.0,0.36676,0.0,0.99017271,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/strong_intensity/plots/compare_cdf_pdf_layer_2.jpg,2688.0,1,GenGamma,,,
51,5,ravdess,1e5geocomp,fft,,strong_intensity,speech,755779683027149.8,667715845985644.8,849226484750315.9,8064.0,0.1,3.3,0.09,3.6,5.034482370547987e-06,0.0154713543669553,0.0151028009420525,0.0146328483172309,9072.0,19.873395552696017,16.942109893351347,22.94318669478013,0.0,0.0001684034730199683,0.09,0.12,36.66666666666667,57.777777777777786,1000000.0,0.403971,0.0,1000000.0,0.36572,0.0,1000000.0,0.342064,0.0,0.06265951,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/strong_intensity/plots/compare_cdf_pdf_layer_5.jpg,8064.0,1,GenGamma,,,
52,8,ravdess,1e5geocomp,fft,,strong_intensity,speech,180852878610569.2,157654028596631.47,206359231815582.3,22848.0,0.1,5.2,0.1,5.2,2.537247964405115e-05,0.0119880975523445,0.0089774468095933,0.0119880975523445,12852.0,25.475584141179606,19.418336130875037,32.40262705102779,0.0,5.2806246846541006e-05,0.1,0.11,57.27272727272727,85.99999999999999,1000000.0,0.349986,0.0,1000000.0,0.305285,0.0,1000000.0,0.281259,0.0,0.0027887325,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/strong_intensity/plots/compare_cdf_pdf_layer_8.jpg,22848.0,1,GenGamma,,,
53,11,ravdess,1e5geocomp,fft,,strong_intensity,speech,10579923578931.871,9763951020942.707,11608797400861.787,63168.0,0.2,10.0,0.2,10.0,12513.436045668315,0.0025767399610441,0.0054009486572434,0.0025767399610441,269820.0,9.40412830529492,3.364547285029867,22.641049572436675,0.0,0.0010651547618310139,0.1,0.21,38.0,155.0,1000000.0,0.22155,0.0,1000000.0,0.177444,0.0,1000000.0,0.15257,0.0,0.79467174,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/strong_intensity/plots/compare_cdf_pdf_layer_11.jpg,63168.0,1,GenGamma,,,
54,14,ravdess,1e5geocomp,fft,,strong_intensity,speech,159597475678128.6,132169963277983.28,191867093287758.4,174720.0,0.1,0.1,0.09,0.4,0.0133471736668836,0.0254567573230771,0.0032481214875871,0.0237950748531966,3274.0,50.64115644327266,31.10151708300353,83.56528243401,1.0,0.00022644834089752085,0.08,0.12,10.833333333333334,25.0,1000000.0,0.161619,0.0,1000000.0,0.115001,0.0,1000000.0,0.0906075,0.0,2.270653999999999e-86,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/strong_intensity/plots/compare_cdf_pdf_layer_14.jpg,174720.0,1,GenGamma,,,
55,17,ravdess,1e5geocomp,fft,,strong_intensity,speech,399360220538642.8,372088920576060.0,428998493437714.2,485184.0,0.1,4.3,0.1,4.3,0.0004437714975977,0.0124089445821433,0.0019494023240896,0.0124089445821433,11371.0,5.592850121550612,3.742510988428031,9.274131236787213,0.0,6.034513653161737e-05,0.09,0.11,49.09090909090909,68.8888888888889,1000000.0,0.393576,0.0,1000000.0,0.357206,0.0,1000000.0,0.333854,0.0,2.5313343e-65,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/strong_intensity/plots/compare_cdf_pdf_layer_17.jpg,485184.0,1,GenGamma,,,
56,20,ravdess,1e5geocomp,fft,,strong_intensity,speech,126341034973569.2,116791879852107.77,137240330448133.94,1346688.0,0.1,6.0,0.1,6.0,1.2157346340364153e-05,0.0015407837901349,0.0011701778190289,0.0015407837901349,757512.0,7.696340562570194,4.559319152027396,17.831332959834647,0.0,0.0001795013254987041,0.09,0.12,59.16666666666666,125.0,1000000.0,0.364101,0.0,1000000.0,0.321082,0.0,1000000.0,0.29712,0.0,0.0033392995,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/strong_intensity/plots/compare_cdf_pdf_layer_20.jpg,1346688.0,1,GenGamma,,,
57,23,ravdess,1e5geocomp,fft,,strong_intensity,speech,13958546446719.416,13064071545181.982,15007627462823.148,3740352.0,0.1,12.0,0.1,12.0,4.857939768594166e-09,0.0008845650919526,0.0007021784679013,0.0008845650919526,2366941.0,5.143166710432267,2.566482911135922,14.589870985564254,0.0,0.0010323222688686136,0.09,0.2,39.5,155.0,1000000.0,0.236483,0.0,1000000.0,0.190922,0.0,1000000.0,0.166254,0.0,0.0057373388,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/strong_intensity/plots/compare_cdf_pdf_layer_23.jpg,3740352.0,1,GenGamma,,,
58,26,ravdess,1e5geocomp,fft,,strong_intensity,speech,3500124268000.5537,3256699904306.372,3775107148003.366,10379712.0,0.1,7.5,0.1,7.5,5.995924111658011e-08,0.0012054034654216,0.0004215238144443,0.0012054034654216,1297464.0,6.2791092397074255,3.885506393888764,13.78279590611988,0.0,0.001326308618356965,0.09,0.2,29.0,155.0,1000000.0,0.0839244,0.0,1000000.0,0.047248,0.0,1000000.0,0.0186432,0.0,1.5881317e-13,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/strong_intensity/plots/compare_cdf_pdf_layer_26.jpg,10379712.0,1,GenGamma,,,
59,30,ravdess,1e5geocomp,fft,,strong_intensity,speech,43210000253.40086,39037677186.32568,48204436938.56588,7803264.0,0.1,3.6,0.1,3.6,1.392623037119254e-07,0.0038569081748244,0.0004861542418018,0.0038569081748244,121926.0,14.699234895974444,8.259990459473135,36.812460548264816,0.0,0.0020748812060085607,0.09,0.2,11.499999999999998,67.0,133993.0,0.0374672,0.0,117223.0,0.0126987,0.0,95157.2,0.00735154,0.0,2.9832311999999984e-101,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/fft/strong_intensity/plots/compare_cdf_pdf_layer_30.jpg,7803264.0,1,GenGamma,,,
60,2,ravdess,1e5geocomp,stft,,statement_1,speech,48.250786,40.307575,63.148674,12280680.0,0.4,-1.0,0.38,-1.0,6.781294716346712,0.0013700838925653,0.0003875296129868,0.0011537888559295,1457128.0,75.686005,17.59214,302.7029,0.0,0.12496203254433116,0.2,0.8,0.4999999999999999,4.5,2.71978,0.0692819,0.0,2.34193,0.0437699,0.0,1.8296,0.0454429,0.0,1.260844e-14,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/stft/statement_1/plots/compare_cdf_pdf_layer_2.jpg,12280680.0,1,GenGamma,,,
61,3,ravdess,1e5geocomp,stft,,statement_1,speech,24.235703,20.098476,31.970747,14554880.0,0.3,-1.0,0.32,-1.0,1.2527934085621089,0.0026643216973729,0.0003559696951662,0.0019226968818358,511695.0,81.36131,21.45818,321.6208,0.0,0.05623056415136404,0.19,0.6,0.6666666666666665,4.2105263157894735,1.66375,0.0755041,0.0,1.43141,0.0503198,0.0,1.11201,0.0515286,0.0,3.6747029999999996e-47,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/stft/statement_1/plots/compare_cdf_pdf_layer_3.jpg,14554880.0,1,GenGamma,,,
62,4,ravdess,1e5geocomp,stft,,statement_1,speech,13.895195,10.797428,21.302078,17738760.0,0.3,-1.0,0.29,-1.0,0.2601879391878784,0.0047235731249577,0.0003224460257572,0.0040630025755007,116929.0,197.42278,32.530052,719.05493,0.0,0.016663963910191947,0.2,0.4,0.9749999999999996,3.8499999999999996,0.968022,0.0799719,0.0,0.837059,0.0549029,0.0,0.645151,0.0552218,0.0,8.909288399999998e-255,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/stft/statement_1/plots/compare_cdf_pdf_layer_4.jpg,17738760.0,1,GenGamma,,,
63,5,ravdess,1e5geocomp,stft,,statement_1,speech,6.58448,4.900143,10.819572,20922640.0,0.1,-0.2,0.14,-0.5,3.448780492818771e-07,0.0025931423742572,0.0002969008350433,0.0019122228100587,490374.0,283.5238,43.697994,941.2123,1.0,0.017982256787202062,0.08,0.3,1.6666666666666667,21.25,0.624827,0.0745452,0.0,0.544291,0.0490937,0.0,0.420121,0.0490306,0.0,7.0553555e-67,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/stft/statement_1/plots/compare_cdf_pdf_layer_5.jpg,20922640.0,1,GenGamma,,,
64,6,ravdess,1e5geocomp,stft,,statement_1,speech,6.0322323,3.9573016,14.774129,25016200.0,0.2,-0.7,0.15,-0.5,1.1638024024303205e-06,0.0039198880294153,0.0002715251025342,0.0025932858084149,278269.0,1254.3708,50.026764,2755.1409,1.0,0.04704871475527743,0.1,0.5,0.7999999999999998,17.0,0.558187,0.0716599,0.0,0.485245,0.0461323,0.0,0.375555,0.0464932,0.0,1.4834692999999993e-146,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/stft/statement_1/plots/compare_cdf_pdf_layer_6.jpg,25016200.0,1,GenGamma,,,
65,7,ravdess,1e5geocomp,stft,,statement_1,speech,2.389057,1.6909568,4.371481,30019440.0,0.1,0.0,0.12,-0.2,3.598999752225007e-10,0.0036476909741306,0.0002478679026945,0.0024942189234944,296820.0,446.72513,47.72926,1344.3022,1.0,0.021350762235644274,0.08,0.4,1.25,23.749999999999996,0.379449,0.0699728,0.0,0.331159,0.0443945,0.0,0.255816,0.0443757,0.0,1.2222698999999995e-162,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/stft/statement_1/plots/compare_cdf_pdf_layer_7.jpg,30019440.0,1,GenGamma,,,
66,8,ravdess,1e5geocomp,stft,,statement_1,speech,0.5902045,0.4263797,0.99089444,35932360.0,0.1,0.2,0.08,0.6,6.934554827043939e-20,0.0030000092411991,0.0002265580774883,0.0024550554063688,315810.0,318.72754,46.73836,1013.571,1.0,0.0162716402301816,0.08,0.3,2.0,27.5,0.203368,0.0653297,0.0,0.179037,0.0394498,0.0,0.138455,0.0385388,0.0,1.5334087999999998e-188,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/stft/statement_1/plots/compare_cdf_pdf_layer_8.jpg,35932360.0,1,GenGamma,,,
67,9,ravdess,1e5geocomp,stft,,statement_1,speech,0.17405684,0.10880429,0.42883974,57764680.0,0.1,0.3,0.11,0.1,2.41601856253796e-13,0.0029687294262278,0.0001786870648244,0.0029320107813409,225643.0,1292.7217,67.847275,2879.3745,1.0,0.015950779544164417,0.08,0.3,2.0,27.5,0.0956061,0.0638944,0.0,0.0840577,0.0379733,0.0,0.065052,0.0373992,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/stft/statement_1/plots/compare_cdf_pdf_layer_9.jpg,57764680.0,1,GenGamma,,,
68,2,ravdess,1e5geocomp,stft,,strong_intensity,speech,57.70478,47.476635,76.39802,12192660.0,0.4,-1.0,0.36,-1.0,5.674267760025626,0.0039002551448483,0.0003889258554418,0.0018412314709185,571530.0,85.81922,20.804083,325.8873,0.0,0.09669940003092235,0.2,0.7,0.5714285714285714,4.55,2.73193,0.0710428,0.0,2.35869,0.0456435,0.0,1.83035,0.0468013,0.0,2.4980162999999998e-36,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/stft/strong_intensity/plots/compare_cdf_pdf_layer_2.jpg,12192660.0,1,GenGamma,,,
69,3,ravdess,1e5geocomp,stft,,strong_intensity,speech,28.217304,23.017448,38.99864,14450560.0,0.3,-1.0,0.4,-1.07,5.838623719936856,0.0025121591789257,0.0003572522330892,0.0017115296584991,642970.0,109.013954,22.600456,428.9649,0.0,0.17128481522339656,0.19,1.1,0.27272727272727276,4.2105263157894735,1.78649,0.0753402,0.0,1.52963,0.0505032,0.0,1.1883,0.0520214,0.0,3.409711700000001e-37,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/stft/strong_intensity/plots/compare_cdf_pdf_layer_3.jpg,14450560.0,1,GenGamma,,,
70,4,ravdess,1e5geocomp,stft,,strong_intensity,speech,19.802885,15.805842,27.547457,17611620.0,0.2,-0.9,0.25,-1.0,0.1322117567062378,0.0048966530897778,0.0003236077834015,0.0024028632167433,309577.0,119.68607,31.191708,448.51685,0.0,0.02449516341571763,0.15,0.4,0.9999999999999998,5.333333333333334,1.11373,0.0821632,0.0,0.955024,0.057768,0.0,0.734401,0.0585122,0.0,9.500827399999992e-89,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/stft/strong_intensity/plots/compare_cdf_pdf_layer_4.jpg,17611620.0,1,GenGamma,,,
71,5,ravdess,1e5geocomp,stft,,strong_intensity,speech,11.86039,9.280744,16.449108,20772680.0,0.2,-0.9,0.15,-0.7,9.303887022004327e-06,0.0034709524972266,0.0002979705570645,0.0030583385016433,205392.0,127.35748,39.895786,435.1418,0.0,0.021051893745308137,0.1,0.4,0.9999999999999998,13.999999999999998,0.742296,0.0789024,0.0,0.642088,0.0542983,0.0,0.491837,0.0543991,0.0,3.442472599999999e-169,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/stft/strong_intensity/plots/compare_cdf_pdf_layer_5.jpg,20772680.0,1,GenGamma,,,
72,6,ravdess,1e5geocomp,stft,,strong_intensity,speech,9.950483,7.3104987,18.875906,24836900.0,0.1,-0.2,0.14,-0.6,7.973980497856277e-07,0.0061129378532575,0.000272503399043,0.0042177952543994,109146.0,489.4066,41.01038,1448.7997,1.0,0.008408838721186638,0.08,0.3,1.6666666666666667,21.25,0.642406,0.0756659,0.0,0.555576,0.0512372,0.0,0.425148,0.0514206,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/stft/strong_intensity/plots/compare_cdf_pdf_layer_6.jpg,24836900.0,1,GenGamma,,,
73,7,ravdess,1e5geocomp,stft,,strong_intensity,speech,3.9883971,3.0378,5.719976,29804280.0,0.2,-0.8,0.19,-0.8,0.0002589220913117,0.0057172042081813,0.0002487609649645,0.0046336430575548,87316.0,155.19267,44.94845,511.73193,0.0,0.02544448113992759,0.1,0.4,0.9999999999999998,15.0,0.427181,0.0740872,0.0,0.370025,0.0495587,0.0,0.283108,0.04969,0.0,0.0,https://github.com/yashdave003/hierarchical-bayesian-model-validation/blob/main/results-audio/case-studies/ravdess/1e5geocomp/stft/strong_intensity/plots/compare_cdf_pdf_layer_7.jpg,29804280.0,1,GenGamma,,,
